,surface,tournament_level,best_of_sets,A_hand,A_has_seed,B_hand,B_has_seed,elo_diff,rank_diff,rank_points_diff,rolling_serve_win_ratio_diff,surface_win_ratio_diff,age_diff,height_cm_diff
1750,1,0,5,1,1,1,0,54.44987183587,-53.0,1381.0,0.003369242124537819,0.03749999999999998,-5.900000000000002,23.0
1751,1,0,5,1,1,1,0,168.28735517176074,-189.0,3012.0,0.07682977620066966,0.1470588235294118,4.5,13.0
1752,1,0,5,1,1,1,0,1.1017195309161707,-61.0,1672.0,-0.01516123461589669,0.02614379084967322,5.600000000000001,-7.0
1753,1,0,5,1,1,1,0,132.7209422956928,-49.0,1138.0,0.006615123515073096,0.3153846153846153,-13.200000000000003,3.0
1754,1,0,5,0,0,1,0,32.250075983340594,-114.0,578.0,-0.026387219959263852,0.0,1.8999999999999986,3.0
1755,1,0,5,0,1,1,0,299.25284429028557,-175.0,9482.0,0.10501703287866349,0.32142857142857145,11.600000000000001,-3.0
1756,1,0,5,1,1,1,1,341.85481890867686,-30.0,10335.0,-0.003452019265457018,0.20000000000000007,10.500000000000004,-8.0
1757,1,0,5,1,1,1,0,101.58619464986964,-41.0,1558.0,0.1706073409054879,0.19999999999999996,1.1000000000000014,8.0
1758,1,0,5,1,1,1,0,-59.130984217084915,-60.0,975.0,0.006133619882271457,-0.04999999999999999,6.900000000000002,-2.0
1759,1,0,5,1,1,0,1,175.8794848172979,-29.0,4054.0,0.03647441397938522,0.09999999999999998,-8.8,18.0
1760,1,0,5,1,1,1,0,144.24230597575342,-44.0,7935.0,-0.030960067096093113,0.0357142857142857,1.6999999999999993,-8.0
1761,1,0,5,1,1,1,1,-12.330423159461361,5.0,-325.0,0.015365130470768928,-0.04999999999999993,0.1999999999999993,3.0
1762,1,0,5,1,1,0,1,44.97327401320331,7.0,-484.0,0.011922284591413645,0.09999999999999998,-1.3000000000000007,8.0
1763,1,0,5,1,0,1,1,-142.19005917103323,105.0,-2838.0,0.058934575527363586,0.021428571428571352,-1.0,15.0
1764,1,0,5,1,1,0,0,308.25104845556325,-57.0,3431.0,0.08594776995826792,0.4125,-15.999999999999996,0.0
1765,1,0,5,1,1,1,0,117.72975226362155,-57.0,922.0,0.0406443369893823,0.06666666666666665,-9.099999999999998,8.0
1766,1,0,5,1,0,1,0,-40.834768778235,101.0,-448.0,-0.023395729388404063,-0.09999999999999998,1.9000000000000021,-15.0
1767,1,0,5,1,1,1,1,291.8253387945731,-29.0,7042.0,0.07060135241020127,0.30000000000000004,-4.0,13.0
1768,1,0,5,1,1,1,0,200.61563056510317,-89.0,5190.0,0.1239663993162573,0.1166666666666667,0.0,10.0
1769,1,0,5,1,1,1,1,28.305779279727403,-10.0,1055.0,0.07649719680164224,0.06666666666666665,0.10000000000000142,-2.0
1770,1,0,5,1,1,1,1,-130.85289132047023,-6.0,470.0,-0.0676441665492189,-0.19999999999999996,11.800000000000004,-5.0
1771,1,0,5,0,1,0,0,231.34720528229377,-67.0,8915.0,0.08308668544553577,0.25,9.200000000000003,-3.0
1772,1,0,5,1,1,1,1,163.6484867825509,-13.0,9400.0,-0.0913916021093234,0.10000000000000009,3.6000000000000014,-8.0
1773,1,0,5,1,1,1,1,254.14418633610944,-20.0,3830.0,0.07784322609471994,0.3,-6.800000000000001,15.0
1774,1,0,5,1,1,1,1,-88.59633523908792,18.0,-6865.0,-0.012756127502501324,-0.10000000000000009,2.3000000000000007,6.0
1775,1,0,5,1,0,1,1,-81.34521481825391,95.0,-1704.0,-0.0025368055808876466,-0.025000000000000022,6.899999999999999,-8.0
1776,1,0,5,1,1,1,1,204.7353813054542,-20.0,2690.0,0.10108955358520655,0.35,1.1999999999999993,5.0
1777,1,0,5,1,1,1,0,354.11729912950796,-188.0,8370.0,0.08276627400452086,0.5125,-0.9000000000000021,20.0
1778,1,0,5,1,1,1,1,70.20566640093944,-4.0,2620.0,-0.004547482915925438,-0.03421052631578947,-2.400000000000002,-3.0
1779,1,0,5,0,1,1,1,258.80727451552343,-15.0,7315.0,0.09186800709853093,0.27368421052631586,0.8999999999999986,7.0
1780,1,0,5,1,1,1,1,111.67211259675241,-6.0,6415.0,-0.016171636351165808,0.050000000000000044,9.900000000000002,-10.0
1781,1,0,5,1,0,1,1,-119.88564614902725,93.0,-1618.0,-0.00857919690009512,-0.033333333333333326,-2.3000000000000007,-6.0
1782,1,0,5,1,1,1,1,38.245108956700506,-4.0,4286.0,-0.03180532744311826,0.09999999999999998,1.5999999999999979,10.0
1783,1,0,5,1,1,0,1,-31.594867995401046,4.0,-3885.0,0.006560834914542291,-0.15000000000000002,-12.200000000000003,8.0
1784,1,0,5,1,1,1,0,277.3510791955914,-113.0,11388.0,0.02281570997333604,0.10000000000000009,6.300000000000004,3.0
1785,1,0,5,1,1,1,1,107.23889127583266,-2.0,2750.0,0.0033354658854134467,0.25,2.5,5.0
1786,1,0,5,1,1,1,1,-15.975577153634049,-3.0,3315.0,-0.04258197108785988,-0.19999999999999996,8.800000000000004,-10.0
1787,1,3,3,1,0,1,0,0.9902324688021054,46.0,-314.0,0.0,-0.02829830007186729,-2.1999999999999993,-2.0
1788,1,3,3,1,0,1,0,110.6591425684228,26.0,-205.0,-0.02478658197971373,0.5714285714285714,-15.199999999999996,8.0
1789,1,3,3,1,1,0,0,14.736280607721028,-126.0,1198.0,0.09004416631591583,0.4,5.300000000000001,18.0
1790,1,3,3,1,0,1,0,85.20331836909486,-90.0,594.0,-0.0621456419547981,0.11876052345754451,-2.400000000000002,0.0
1791,1,3,3,1,0,1,0,36.74032934004754,-38.0,259.0,0.04050674080163119,0.0,-5.5000000000000036,5.0
1792,1,3,3,1,0,1,1,-227.13249322353954,26.0,-629.0,0.004684939824433965,-0.35,12.100000000000001,-10.0
1793,1,3,3,1,0,1,1,-70.97434057735927,107.0,-1004.0,0.013119596543735623,-0.25,0.8000000000000007,-5.0
1794,1,3,3,0,0,1,0,41.46854407172941,-22.0,168.0,0.10403833643507676,0.125,5.200000000000003,15.0
1795,1,3,3,1,0,1,0,-79.90218952092914,34.0,-238.0,0.004056002403022285,-0.13157894736842107,-8.700000000000003,0.0
1796,1,3,3,0,1,1,0,151.97905176955987,-61.0,909.0,0.05003320598515448,0.24285714285714283,-7.899999999999999,-5.0
1797,1,3,3,1,0,1,0,-90.75200515934148,82.0,-449.0,0.01875274574917729,-0.5,-2.8999999999999986,8.0
1798,1,3,3,1,0,1,0,60.18084732670991,73.0,-750.0,0.08672052578694545,0.03030303030303033,-1.8999999999999986,-2.0
1799,1,3,3,1,1,1,0,-28.16845937128096,-110.0,2027.0,-0.023181521684731532,-0.16666666666666663,5.5,-3.0
1800,1,3,3,1,1,1,0,-31.10257803268223,-56.0,813.0,0.03524026639603284,-0.1875,5.099999999999998,-5.0
1801,1,3,3,1,0,1,1,30.676910566373863,26.0,-657.0,-0.07299381545549155,0.11666666666666659,-2.3000000000000007,-13.0
1802,1,3,3,1,0,1,0,12.50307531953149,23.0,-211.0,-0.012514050746729954,0.04999999999999999,-3.400000000000002,15.0
1803,1,3,3,1,0,0,0,-103.54824044200404,75.0,-497.0,-0.03794116881295806,-0.24705882352941178,4.0,-10.0
1804,1,3,3,1,0,1,1,-45.59889044835745,75.0,-1123.0,0.003577321777365361,0.0,-3.200000000000003,0.0
1805,1,3,3,0,1,1,0,171.92286272294086,-128.0,1266.0,0.04149419051292602,0.4,-2.0,0.0
1806,1,3,3,1,1,1,0,128.90241324990052,-100.0,2055.0,-0.012480603238631982,0.13333333333333336,5.799999999999997,0.0
1807,1,3,3,1,1,1,1,-61.88024633527607,-21.0,977.0,-0.07785646610898844,0.02941176470588236,4.5,-11.0
1808,1,3,3,1,0,1,0,-56.34331251816502,27.0,-224.0,0.04357737821373586,-0.13421052631578945,6.5,13.0
1809,1,3,3,1,0,1,0,42.81413175993475,42.0,-261.0,0.04288125502962514,0.04999999999999999,4.200000000000003,5.0
1810,1,3,3,1,1,0,1,-46.2183906594837,-19.0,1004.0,-0.07558099653803407,-0.09999999999999998,10.199999999999996,-5.0
1811,1,3,3,1,1,1,0,-47.597583713246195,-68.0,1746.0,-0.03644349591958307,-0.050000000000000044,2.0,-16.0
1812,1,3,3,1,1,1,0,102.15283937582467,-131.0,2219.0,-0.047623907328798176,-0.021428571428571352,1.1999999999999957,-5.0
1813,1,3,3,1,1,1,1,-83.51690580043669,2.0,-110.0,-0.029815385036441322,-0.04999999999999993,-2.599999999999998,-3.0
1814,2,3,3,1,0,1,0,16.972626028884633,1061.0,-738.0,0.043197715213508237,0.2425840143575816,1.5,18.0
1815,2,3,3,1,0,1,0,18.787235574821807,36.0,-250.0,0.01592565674398816,-0.5,-3.6999999999999993,-3.0
1816,2,3,3,1,0,0,1,-92.77527226815482,24.0,-176.0,-0.042902659898478634,-0.17045454545454547,2.099999999999998,0.0
1817,2,3,3,0,0,1,0,-59.70369662380949,216.0,-473.0,0.0019403132534391299,-0.3288445570709898,-1.6999999999999993,-2.0
1818,2,3,3,1,0,1,0,93.09593446726058,-2.0,4.0,-0.01393872859866685,0.5,-4.0,-2.0
1819,2,3,3,0,1,1,0,46.71436014390906,-125.0,576.0,0.040664312287858384,0.05503503326146608,2.599999999999998,-2.0
1820,2,3,3,0,1,1,0,-79.10522487532285,-24.0,147.0,-0.021949480630841123,-0.1333333333333333,-2.400000000000002,13.0
1821,2,3,3,0,0,1,0,-46.21450986278728,38.694268003367256,-1017.6007882451979,-0.03429037426039094,-0.3282983000718673,2.3999999999999986,5.0
1822,2,3,3,1,0,1,0,-114.6159749659771,12.0,-71.0,-0.04744587967647329,-0.6000000000000001,3.6999999999999993,-8.0
1823,2,3,3,0,1,1,0,-24.080962932957846,-41.0,378.0,-0.03137697776445625,-0.09583333333333333,5.600000000000001,8.0
1824,2,3,3,1,0,1,0,118.2563701042327,133.0,-495.0,0.050078625519307085,0.19496496673853397,-9.799999999999997,13.0
1825,2,3,3,1,0,1,0,4.615110372263189,-25.0,169.0,0.04523068686902354,0.05555555555555558,0.6999999999999993,5.0
1826,2,3,3,1,1,1,0,-67.8109218903744,-1136.0,1731.0,-0.08438267004383537,-0.75,6.399999999999999,-5.0
1827,2,3,3,1,0,1,0,-34.80496251701584,-40.0,270.0,-0.0717915638098875,0.0,6.399999999999999,-5.0
1828,2,3,3,0,0,1,1,-17.777538289754375,294.0,-1256.0,0.04350279354518938,0.2857142857142857,-2.1999999999999993,0.0
1829,2,3,3,0,1,1,0,78.71078039697227,-22.0,143.0,0.11226322989343351,0.06993006993007,-1.1999999999999993,0.0
1830,2,3,3,0,0,0,1,17.854911007289502,46.0,-305.0,0.019380625331313683,-0.22916666666666669,0.5999999999999979,-10.0
1831,2,3,3,1,0,1,0,-39.77036891075386,-137.0,327.0,-0.05274491755197641,-0.16666666666666669,5.100000000000001,-8.0
1832,2,3,3,0,1,1,0,-62.49869600241641,-187.0,952.0,-0.02930495170537073,-0.5294117647058824,11.5,-8.0
1833,2,3,3,1,1,1,0,188.3162683367466,-78.0,2642.0,-0.030188955785512506,0.21666666666666667,0.1999999999999993,-15.0
1834,2,3,3,1,0,1,1,67.93056954343456,66.0,-948.0,0.008096728150602805,0.1384615384615384,-2.8000000000000007,-16.0
1835,2,3,3,0,0,0,1,-35.160501335160916,261.0,-797.0,-0.05340098488723111,0.3571428571428571,-7.5,0.0
1836,2,3,3,0,0,1,0,37.392791796630945,2.0,-2.0,0.04331799251728885,0.0,2.599999999999998,0.0
1837,2,3,3,0,1,1,1,-198.6717630681028,38.0,-2270.0,0.014664922299331917,-0.25,4.600000000000001,18.0
1838,2,3,3,0,0,1,0,63.92906931397897,240.0,-658.0,0.0665189507594629,0.4285714285714286,-9.7,3.0
1839,2,3,3,0,1,0,0,-28.420584507942294,-83.0,664.0,-0.04022155827834273,0.02631578947368418,2.200000000000003,5.0
1840,2,3,3,0,0,0,1,76.33300473843133,288.0,-1078.0,0.032390034167227966,0.44999999999999996,-13.900000000000002,-5.0
1841,1,3,3,1,0,1,0,-3.7785483616280544,224.69426800336726,-1412.600788245198,0.0,-0.02829830007186729,4.600000000000001,3.0
1842,1,3,3,1,0,1,0,-3.482025318327487,-126.0,396.0,0.0031972048912050077,0.45454545454545453,-3.3000000000000007,-5.0
1843,1,3,3,1,0,1,1,-24.688195523800914,341.0,-779.0,-0.012247458035832715,-0.1166666666666667,-4.199999999999999,-18.0
1844,1,3,3,1,0,1,0,-55.23634417073504,-80.0,250.0,-0.013486579878133842,0.14285714285714285,1.8000000000000007,3.0
1845,1,3,3,1,0,1,0,-55.4932503299533,-20.0,155.0,0.00931880407471053,-0.05555555555555555,4.699999999999999,-5.0
1846,1,3,3,1,1,1,0,-15.169346220885018,-138.0,592.0,-0.0129634180102981,0.5,-2.8000000000000007,-8.0
1847,1,3,3,0,1,1,0,6.1542050333880525,-117.0,669.0,0.006036719048245653,0.125,2.299999999999997,-18.0
1848,1,3,3,1,0,1,0,50.30429841537216,13.0,-46.0,0.08581951586490721,0.025000000000000022,-7.900000000000002,21.0
1849,1,3,3,1,0,1,0,12.454028156275172,-337.0,128.0,0.0,-0.02829830007186729,6.699999999999999,8.0
1850,1,3,3,1,1,0,0,21.784454349986618,-230.0,748.0,-0.0479823505825524,0.4,-0.8000000000000007,-13.0
1851,1,3,3,1,0,1,0,76.55887346854615,5.0,-18.0,0.0025309127711787838,-0.4375,0.1999999999999993,10.0
1852,1,3,3,1,0,1,0,-12.963521885566934,5.0,-14.0,0.0,0.0,-1.0,3.0
1853,1,3,3,1,0,1,1,-24.588426878225846,277.0,-1270.0,0.027051728352125326,0.06666666666666665,1.6000000000000014,5.0
1854,1,3,3,1,0,1,0,-13.311945421376322,-309.0,549.0,0.005724546746670223,0.0,1.8000000000000007,21.0
1855,1,3,3,1,1,1,0,67.3794841963645,-76.0,723.0,0.013752250980768266,0.2,4.399999999999999,7.0
1856,1,3,3,1,1,1,0,81.07199777718233,-28.0,176.0,0.028604027481637484,0.32631578947368417,-5.300000000000001,-3.0
1857,1,3,3,0,1,1,0,-15.240644413708424,-95.0,608.0,-0.10512916640791814,0.0,1.6999999999999993,-31.0
1858,1,3,3,1,1,1,0,1.5082760775173938,-256.0,1088.0,-0.03163733506923916,-0.16666666666666663,-0.7999999999999972,13.0
1859,1,3,3,1,1,1,0,-66.8155022085516,-29.0,169.0,-0.0466519894289108,0.1166666666666667,2.0,-18.0
1860,1,3,3,0,1,1,0,12.437855185509306,-156.0,1279.0,0.012013562057564542,-0.09999999999999998,1.2000000000000028,-13.0
1861,1,3,3,1,0,1,0,-20.367687191797586,-202.0,492.0,0.011219473850853423,-0.21153846153846156,-11.700000000000003,8.0
1862,1,3,3,1,1,1,1,8.839495113074008,-37.0,448.0,0.029820094978009526,-0.10000000000000003,9.2,18.0
1863,1,3,3,1,1,0,1,37.34986785312094,-15.0,193.0,0.03057015780229011,0.050000000000000044,-1.7999999999999972,26.0
1864,1,3,3,1,1,0,1,-52.7341964403347,41.0,-734.0,-0.053904633257565004,-0.15000000000000002,-1.4000000000000021,-5.0
1865,1,3,3,1,0,1,1,6.751558402648243,70.0,-682.0,0.00330550390697959,0.0714285714285714,-10.899999999999999,-2.0
1866,1,3,3,1,1,1,1,26.651083529869766,-30.0,348.0,0.01208877367475436,0.0,-7.599999999999998,21.0
1867,1,3,3,1,0,1,1,-31.21908524034643,68.0,-612.0,0.043801321477324406,0.0,-2.1000000000000014,0.0
1868,1,3,3,1,1,1,0,209.64138182366787,-70.0,5659.0,0.07612465234778865,0.09999999999999998,-5.800000000000001,-3.0
1869,1,3,3,1,0,0,0,0.4039041174050908,-6.0,94.0,-0.0023949767480218043,-0.09999999999999998,-8.600000000000001,16.0
1870,1,3,3,0,0,1,0,168.71210625206027,25.0,-390.0,0.06521515510954745,0.1842105263157895,-3.5,3.0
1871,1,3,3,1,0,1,1,0.8272177260807894,1.0,-75.0,-0.005501043730028243,-0.050000000000000044,-11.2,15.0
1872,1,3,3,1,1,1,0,308.607940890613,-72.0,3720.0,0.10460128849951833,0.30000000000000004,-4.300000000000001,8.0
1873,1,3,3,1,0,1,0,7.837404951297458,-70.0,229.0,-0.06994428180235857,0.09523809523809523,-0.19999999999999574,0.0
1874,1,3,3,1,0,0,0,-73.91555533286692,33.0,-706.0,-0.07599288790648195,-0.08750000000000002,11.399999999999999,0.0
1875,1,3,3,1,1,1,0,78.05962840734628,-23.0,1265.0,-0.013551639376637281,0.10000000000000003,-0.6000000000000014,-13.0
1876,1,3,3,1,0,1,1,-24.01231267642811,38.0,-1659.0,-0.04468280382987322,0.09999999999999998,-11.099999999999998,0.0
1877,1,3,3,1,0,1,0,24.103641325336866,21.0,-385.0,-0.12440784747475142,-0.2,5.5,-23.0
1878,1,3,3,1,0,1,0,-48.17750196601901,21.0,-568.0,-0.06360190503752938,0.05555555555555558,-2.1000000000000014,-6.0
1879,1,3,3,1,0,1,1,-178.04565292364805,36.0,-4230.0,-0.07504468665823028,-0.1499999999999999,-0.10000000000000142,-2.0
1880,1,3,3,1,0,1,1,-166.2458802578044,26.0,-1161.0,-0.09822480584276949,-0.6,10.600000000000001,-15.0
1881,1,3,3,1,0,1,0,86.90289918752114,-16.0,734.0,0.06525642769892637,0.1499999999999999,-9.7,0.0
1882,1,3,3,1,0,1,0,75.22691480252934,-121.0,1401.0,0.021255746644443185,0.050000000000000044,-1.1999999999999993,-3.0
1883,1,3,3,1,0,1,1,-419.0466090889304,24.0,-7860.0,-0.0829128244505476,-0.5499999999999999,5.600000000000001,-15.0
1884,1,3,3,1,1,1,0,210.17865257415406,-24.0,4860.0,0.052853120240400564,0.09999999999999998,-1.5,-3.0
1885,1,3,3,1,0,0,0,81.51407022731291,-44.0,1275.0,0.02839637277854512,0.04999999999999993,-0.8000000000000007,10.0
1886,1,3,3,1,1,1,0,335.5758756664916,-115.0,4014.0,0.14521232248165483,0.30000000000000004,-10.400000000000002,-3.0
1887,1,3,3,1,0,1,1,-19.859458073185124,50.0,-1740.0,0.004767235910947076,-0.0117647058823529,3.8000000000000007,8.0
1888,1,3,3,1,0,1,0,-32.06876584139377,8.0,-39.0,0.013221598702105597,-0.24999999999999994,7.300000000000001,5.0
1889,1,3,3,1,0,1,0,-69.81453999943142,13.0,-305.0,0.0028388024263265033,-0.050000000000000044,0.0,-11.0
1890,1,3,3,1,0,1,0,-145.82509360501376,22.0,-800.0,-0.08919653734116095,-0.5,9.100000000000001,-5.0
1891,1,3,3,1,0,1,0,106.16900017603052,-1.0,15.0,0.06271880008661002,0.29999999999999993,-6.400000000000002,5.0
1892,1,3,3,1,1,1,0,142.12595883880067,-15.0,4305.0,0.04140202317563846,0.050000000000000044,-2.1999999999999993,-5.0
1893,1,3,3,1,1,1,0,228.45961302153728,-56.0,3589.0,0.11819420235669575,0.18888888888888888,-10.7,0.0
1894,1,3,3,1,0,1,0,55.28830309968498,3.0,-8.0,-0.03440848253070139,-0.10000000000000003,5.300000000000001,3.0
1895,1,3,3,1,0,1,0,120.95412569558448,-19.0,535.0,0.10683936961249585,0.29999999999999993,-6.900000000000002,10.0
1896,1,3,3,1,1,1,1,36.066069776020186,2.0,-1986.0,0.015928397689107476,0.10000000000000009,0.8000000000000007,-5.0
1897,1,3,3,1,0,1,0,-14.570859236050637,33.0,-818.0,-0.09715249774889079,-0.19999999999999996,4.800000000000001,0.0
1898,1,3,3,1,1,1,0,212.81461673517947,-51.0,3537.0,0.10549512780160286,0.25,-5.699999999999999,0.0
1899,2,3,3,1,0,1,0,49.531805469497385,50.0,-302.0,-0.03588685363907962,0.0,-8.399999999999999,-7.0
1900,2,3,3,0,0,1,0,6.719319729487779,-315.0,855.0,-0.04171095172845307,0.027257255483688292,7.0,-5.0
1901,2,3,3,0,1,1,0,-46.9119242922859,-360.0,1213.0,-0.04250908178627566,-0.02829830007186729,15.3,0.0
1902,2,3,3,1,0,1,0,-8.966513074059094,52.0,-338.0,0.0694876196187324,-0.2,-6.399999999999999,5.0
1903,2,3,3,1,0,1,0,-19.32795533818421,22.0,-128.0,0.02257943929881412,0.16883116883116883,-2.0,3.0
1904,2,3,3,1,1,1,0,-30.071303269864984,-33.0,247.0,-0.04372852373329583,-0.125,7.600000000000001,0.0
1905,2,3,3,1,1,1,0,76.00987251876177,-29.0,230.0,-0.001911709728926514,0.23333333333333328,-2.6999999999999993,3.0
1906,2,3,3,0,0,0,0,-158.8769485153316,-95.0,459.0,-0.019827926872018287,-0.47058823529411764,11.2,10.0
1907,2,3,3,0,0,1,0,87.78366017527605,-23.0,168.0,0.11351624747145328,0.09999999999999998,-1.1999999999999993,0.0
1908,2,3,3,1,1,0,0,41.26695582655202,-53.0,407.0,-0.006838741280781324,-0.4444444444444444,-7.899999999999999,5.0
1909,2,3,3,1,0,0,0,-72.6192470907763,-291.0,639.0,-0.044040521118671405,0.25,3.6000000000000014,0.0
1910,2,3,3,1,0,1,0,151.70023098870752,188.0,-567.0,0.05235373989718328,0.22060599237955958,-8.5,10.0
1911,2,3,3,1,0,1,1,-142.68956662660457,128.0,-1700.0,-0.060053014911030766,-0.2894736842105263,-1.1999999999999993,-7.0
1912,2,3,3,0,1,0,0,-12.852787233256777,-25.0,349.0,-0.008878649284828288,-0.09999999999999998,6.300000000000001,8.0
1913,2,3,3,1,0,1,1,95.39653333416732,108.0,-1206.0,0.08899032862613043,0.16666666666666669,-9.3,-11.0
1914,2,3,3,1,1,1,0,-59.75483838226796,-44.0,309.0,-0.03113942162266481,-0.05555555555555558,8.900000000000002,-8.0
1915,2,3,3,1,1,0,0,68.18390685431518,-26.0,217.0,-0.004879009420570957,0.19444444444444442,-4.699999999999999,-5.0
1916,2,3,3,1,1,0,0,-52.46239268683621,-32.0,434.0,-0.08979941036940575,0.0,-5.199999999999999,0.0
1917,2,3,3,1,0,1,1,-119.02803795782097,44.0,-295.0,-0.04281096897384906,0.0,0.6999999999999993,-5.0
1918,2,3,3,1,1,1,0,111.05930681859854,-282.0,3294.0,-0.05227653757922335,-0.30000000000000004,5.600000000000001,-23.0
1919,2,3,3,0,1,1,0,77.03504774319003,-104.0,835.0,0.05019907617803543,-0.11666666666666659,9.600000000000001,10.0
1920,2,3,3,1,0,1,1,85.02519067986987,80.0,-547.0,0.01615116189862098,0.09999999999999998,-12.600000000000001,5.0
1921,2,3,3,1,1,1,1,-9.312455137256848,-18.0,320.0,-0.017234356042887145,-0.0980392156862745,-4.199999999999999,-5.0
1922,2,3,3,1,1,1,0,178.56152271877022,-97.0,2735.0,-0.012021132779257315,0.29999999999999993,4.699999999999999,-13.0
1923,2,3,3,1,0,0,1,-22.310107336861847,91.0,-783.0,-0.0018716803061100684,0.11666666666666659,-10.600000000000001,-3.0
1924,2,3,3,1,1,1,1,83.50666185204386,-33.0,2092.0,0.010751724760324821,0.050000000000000044,7.0,-13.0
1925,2,3,3,1,1,1,0,113.6532481477318,-128.0,2948.0,0.004688284530442455,0.0357142857142857,6.0,-15.0
1926,1,5,3,1,0,1,0,-34.01414403853528,-622.0,375.0,0.0,-0.19496496673853397,7.799999999999997,-2.146458078335371
1927,1,5,3,1,0,1,0,53.31399503505281,193.0,-248.0,-0.0013301985949780715,0.19496496673853397,-11.200000000000003,-10.0
1928,1,5,3,1,0,1,0,-27.86720509313659,-210.0,286.0,0.0,-0.5,9.5,2.0
1929,1,5,3,1,0,0,0,-51.41888108084663,-231.0,265.0,-0.004721356107315944,-0.2425840143575816,14.0,5.0
1930,3,5,3,1,0,1,0,-20.0,179.69426800336726,-1344.600788245198,0.0,-0.4717016999281327,-18.2,-7.146458078335371
1931,3,5,3,1,0,1,0,-20.0,226.69426800336726,-1412.600788245198,0.0,-0.4717016999281327,-14.399999999999999,-3.0
1932,3,5,3,0,0,1,0,0.0,248.69426800336726,-1433.600788245198,0.0,0.0,0.3999999999999986,-24.14645807833537
1933,1,5,3,1,0,1,0,33.13133875057065,-715.0,208.0,-0.02756236097307352,0.09670169992813271,0.10000000000000142,0.0
1934,1,5,3,1,0,1,0,30.999240162199385,178.0,-59.0,0.08340040503621271,-0.4,6.0,16.0
1935,1,5,3,1,0,1,0,-12.745972530496147,292.0,-165.0,0.02756236097307352,-0.16666666666666663,-1.6999999999999993,8.0
1936,1,5,3,1,0,1,0,-38.9785674397383,-225.0,181.0,0.0,-0.5,-8.2,-10.0
1937,1,5,3,1,0,0,0,-71.11916089650549,19.694268003367256,-873.6007882451979,-0.055132642786412944,-0.3282983000718673,4.800000000000001,-7.146458078335371
1938,1,5,3,1,0,1,0,17.765579905027153,-175.0,42.0,0.0,0.13836836659479934,10.600000000000001,2.0
1939,1,3,3,1,0,1,0,42.44533770283351,-26.0,684.0,0.03853832231614274,0.07105263157894737,-3.3000000000000007,-13.0
1940,1,3,3,1,0,1,0,-143.40736142041237,1.0,-16.0,-0.061333623127928116,-0.2,-2.6999999999999993,2.0
1941,1,3,3,1,0,1,0,31.101761975804266,167.0,-574.0,0.01994888197655409,0.06666666666666671,6.600000000000001,-8.0
1942,1,3,3,1,0,1,0,111.8793410995911,-55.0,400.0,0.011775878943480311,0.17142857142857143,4.0,10.0
1943,1,3,3,1,0,1,0,-21.670525831144005,-2.0,47.0,-0.003986077433790314,0.1289473684210527,-2.5,5.0
1944,1,3,3,1,1,1,0,12.918548884338861,-18.0,1042.0,-0.03781705304260252,0.04999999999999993,1.1999999999999993,-5.0
1945,1,3,3,1,0,1,1,-100.6924629392754,64.0,-1492.0,0.015367649118483429,-0.19999999999999996,-11.899999999999999,10.0
1946,1,3,3,1,0,1,0,144.80373992688942,19.0,-503.0,0.0031179970158925485,0.20000000000000007,-1.6000000000000014,5.0
1947,1,3,3,1,0,0,0,3.7838614430543203,-113.0,722.0,-0.002685341197562474,-0.02829830007186729,4.300000000000004,-10.0
1948,1,3,3,1,1,1,0,74.6540027359506,-26.0,1313.0,-0.09051772099471189,-0.09999999999999998,9.299999999999997,-28.0
1949,1,3,3,1,0,1,0,135.37118667539903,-157.0,1030.0,-0.027159213468621823,0.55,-2.6000000000000014,8.0
1950,1,3,3,1,0,1,0,100.89026569577322,-46.305731996632744,-181.60078824519792,-0.0028354736382442125,0.10806533629176907,1.6000000000000014,-2.146458078335371
1951,1,3,3,1,1,1,0,-66.32634786342123,-22.0,4836.0,0.03104358675906327,0.18333333333333335,8.8,10.0
1952,1,3,3,1,0,1,0,-127.47205417485634,-220.0,1180.0,-0.1079614086530647,-0.2,-8.100000000000001,0.0
1953,1,3,3,0,1,1,0,-66.11385806027579,-56.0,1897.0,-0.016302916381286114,-0.09999999999999998,-8.899999999999999,-8.0
1954,1,3,3,1,0,1,1,-69.48536417565401,19.0,-1065.0,0.0587315194176653,-0.04999999999999993,-6.899999999999999,16.0
1955,1,3,3,1,0,1,0,129.76591871709525,-38.0,499.0,-0.04267815720133672,0.14999999999999997,5.0,-5.0
1956,1,3,3,1,1,1,0,342.5828343492078,-42.0,3864.0,0.06727665928247895,0.30000000000000004,-11.400000000000002,5.0
1957,1,3,3,1,1,1,0,28.07347227517016,-31.0,1385.0,0.008768504683055789,0.0,9.099999999999998,-13.0
1958,1,3,3,1,1,1,0,124.24601874040741,-41.0,7743.0,0.014863327503956913,0.08333333333333337,0.0,0.0
1959,1,3,3,1,0,1,1,-195.2562149867806,36.0,-5225.0,-0.14654784916576158,-0.5071428571428571,-10.5,0.0
1960,1,3,3,1,0,0,1,-28.16656444379123,22.0,-1215.0,0.010351704999618128,0.0,1.5,11.0
1961,1,3,3,1,1,1,0,210.8902767770237,-38.0,3647.0,0.08124379149305239,0.20000000000000007,-5.699999999999999,0.0
1962,1,3,3,1,1,1,1,-120.41908491170079,9.0,-6355.0,-0.03685927635754238,-0.15000000000000002,5.299999999999997,-2.0
